"","date","site","species","subject_site","age","cup_distance","task_experience","board_size","test_situation","session","block","trial","condition","hiding_location","pick","secondary_pick","correct","researcher","comment"
"1274",20180418,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",1,2,12,"short","1",1,NA,1,"haux",""
"1275",20180418,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",1,3,13,"medium","3",3,NA,1,"haux",""
"1276",20180418,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",1,3,14,"medium","1",1,NA,1,"haux",""
"1277",20180418,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",1,3,15,"medium","2",2,NA,1,"haux",""
"1278",20180418,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",1,3,16,"medium","2",2,NA,1,"haux",""
"1279",20180418,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",1,3,17,"medium","1",1,NA,1,"haux",""
"1280",20180418,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",1,3,18,"medium","3",3,NA,1,"haux",""
"1281",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,1,19,"medium","2",2,NA,1,"haux",""
"1282",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,1,20,"medium","3",3,NA,1,"haux",""
"1283",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,1,21,"medium","1",1,NA,1,"haux",""
"1284",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,1,22,"medium","1",1,NA,1,"haux",""
"1285",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,1,23,"medium","2",2,NA,1,"haux",""
"1286",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,1,24,"medium","3",3,NA,1,"haux",""
"1287",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,2,25,"long","3",3,NA,1,"haux",""
"1288",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,2,26,"long","1",1,NA,1,"haux",""
"1289",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,2,27,"long","2",2,NA,1,"haux",""
"1290",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,2,28,"long","2",2,NA,1,"haux",""
"1291",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,2,29,"long","1",3,NA,0,"haux",""
"1292",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,2,30,"long","3",3,NA,1,"haux",""
"1293",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,3,31,"short","1",1,NA,1,"haux",""
"1294",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,3,32,"short","1",1,NA,1,"haux",""
"1295",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,3,33,"short","3",3,NA,1,"haux",""
"1296",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,3,34,"short","2",2,NA,1,"haux",""
"1297",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,3,35,"short","2",2,NA,1,"haux",""
"1298",20180422,"sweetwaters","chimpanzee","niyonkuru_swe",28,20,"yes",80,"single",2,3,36,"short","3",3,NA,1,"haux",""
"1299",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,1,1,"long","1",1,NA,1,"haux",""
"1300",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,1,2,"long","3",3,NA,1,"haux",""
"1301",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,1,3,"long","2",2,NA,1,"haux",""
"1302",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,1,4,"long","3",3,NA,1,"haux",""
"1303",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,1,5,"long","1",1,NA,1,"haux",""
"1304",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,1,6,"long","2",3,NA,0,"haux",""
"1305",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,2,7,"medium","3",3,NA,1,"haux",""
"1306",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,2,8,"medium","3",3,NA,1,"haux",""
"1307",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,2,9,"medium","2",2,NA,1,"haux",""
"1308",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,2,10,"medium","1",1,NA,1,"haux",""
"1309",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,2,11,"medium","1",1,NA,1,"haux",""
"1310",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,2,12,"medium","2",2,NA,1,"haux",""
"1311",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,3,13,"short","2",2,NA,1,"haux",""
"1312",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,3,14,"short","1",1,NA,1,"haux",""
"1313",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,3,15,"short","3",3,NA,1,"haux",""
"1314",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,3,16,"short","3",3,NA,1,"haux",""
"1315",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,3,17,"short","2",2,NA,1,"haux",""
"1316",20180418,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",1,3,18,"short","1",1,NA,1,"haux",""
"1317",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,1,19,"short","2",3,NA,0,"haux",""
"1318",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,1,20,"short","3",3,NA,1,"haux",""
"1319",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,1,21,"short","1",1,NA,1,"haux",""
"1320",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,1,22,"short","1",1,NA,1,"haux",""
"1321",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,1,23,"short","2",2,NA,1,"haux",""
"1322",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,1,24,"short","3",3,NA,1,"haux",""
"1323",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,2,25,"medium","1",1,NA,1,"haux",""
"1324",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,2,26,"medium","1",1,NA,1,"haux",""
"1325",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,2,27,"medium","3",3,NA,1,"haux",""
"1326",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,2,28,"medium","2",2,NA,1,"haux",""
"1327",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,2,29,"medium","2",2,NA,1,"haux",""
"1328",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,2,30,"medium","3",3,NA,1,"haux",""
"1329",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,3,31,"long","3",3,NA,1,"haux",""
"1330",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,3,32,"long","1",1,NA,1,"haux",""
"1331",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,3,33,"long","1",1,NA,1,"haux",""
"1332",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,3,34,"long","2",2,NA,1,"haux",""
"1333",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,3,35,"long","3",3,NA,1,"haux",""
"1334",20180422,"sweetwaters","chimpanzee","uruhara_swe",29,20,"yes",80,"single",2,3,36,"long","2",3,NA,0,"haux",""
"1335",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,1,1,"medium","2",2,NA,1,"haux",""
"1336",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,1,2,"medium","3",3,NA,1,"haux",""
"1337",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,1,3,"medium","1",1,NA,1,"haux",""
"1338",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,1,4,"medium","1",2,NA,0,"haux",""
"1339",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,1,5,"medium","2",3,NA,0,"haux",""
"1340",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,1,6,"medium","3",3,NA,1,"haux",""
"1341",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,2,7,"long","1",1,NA,1,"haux",""
"1342",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,2,8,"long","1",1,NA,1,"haux",""
"1343",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,2,9,"long","3",3,NA,1,"haux",""
"1344",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,2,10,"long","2",2,NA,1,"haux",""
"1345",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,2,11,"long","2",2,NA,1,"haux",""
"1346",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,2,12,"long","3",3,NA,1,"haux",""
"1347",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,3,13,"short","3",3,NA,1,"haux",""
"1348",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,3,14,"short","1",1,NA,1,"haux",""
"1349",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,3,15,"short","1",1,NA,1,"haux",""
"1350",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,3,16,"short","2",2,NA,1,"haux",""
"1351",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,3,17,"short","3",3,NA,1,"haux",""
"1352",20180418,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",1,3,18,"short","2",2,NA,1,"haux",""
"1353",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,1,19,"short","1",1,NA,1,"haux",""
"1354",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,1,20,"short","2",2,NA,1,"haux",""
"1355",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,1,21,"short","3",3,NA,1,"haux",""
"1356",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,1,22,"short","2",2,NA,1,"haux",""
"1357",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,1,23,"short","3",3,NA,1,"haux",""
"1358",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,1,24,"short","1",1,NA,1,"haux",""
"1359",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,2,25,"long","3",3,NA,1,"haux",""
"1360",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,2,26,"long","1",1,NA,1,"haux",""
"1361",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,2,27,"long","2",2,NA,1,"haux",""
"1362",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,2,28,"long","2",2,NA,1,"haux",""
"1363",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,2,29,"long","1",1,NA,1,"haux",""
"1364",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,2,30,"long","3",3,NA,1,"haux",""
"1365",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,3,31,"medium","1",2,NA,0,"haux",""
"1366",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,3,32,"medium","3",3,NA,1,"haux",""
"1367",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,3,33,"medium","2",2,NA,1,"haux",""
"1368",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,3,34,"medium","3",3,NA,1,"haux",""
"1369",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,3,35,"medium","1",1,NA,1,"haux",""
"1370",20180423,"sweetwaters","chimpanzee","kisa_swe",25,20,"yes",80,"single",2,3,36,"medium","2",2,NA,1,"haux",""
"1371",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,1,1,"medium","2",2,NA,1,"haux",""
"1372",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,1,2,"medium","1",1,NA,1,"haux",""
"1373",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,1,3,"medium","3",3,NA,1,"haux",""
"1374",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,1,4,"medium","1",1,NA,1,"haux",""
"1375",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,1,5,"medium","2",2,NA,1,"haux",""
"1376",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,1,6,"medium","3",3,NA,1,"haux",""
"1377",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,2,7,"long","3",3,NA,1,"haux",""
"1378",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,2,8,"long","2",3,NA,0,"haux","session 2 in 2 days"
"1379",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,2,9,"long","1",2,NA,0,"haux","session 2 in 2 days"
"1380",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,2,10,"long","3",3,NA,1,"haux","session 2 in 2 days"
"1381",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,2,11,"long","1",3,NA,0,"haux","session 2 in 2 days"
"1382",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,2,12,"long","2",2,NA,1,"haux","session 2 in 2 days"
"1383",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,3,13,"short","1",1,NA,1,"haux","session 2 in 2 days"
"1384",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,3,14,"short","2",2,NA,1,"haux","session 2 in 2 days"
"1385",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,3,15,"short","2",2,NA,1,"haux","session 2 in 2 days"
"1386",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,3,16,"short","1",1,NA,1,"haux","session 2 in 2 days"
"1387",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,3,17,"short","3",3,NA,1,"haux","session 2 in 2 days"
"1388",20180416,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",1,3,18,"short","3",3,NA,1,"haux","session 2 in 2 days"
"1389",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,1,19,"short","1",1,NA,1,"haux","session 2 in 2 days"
"1390",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,1,20,"short","2",2,NA,1,"haux","session 2 in 2 days"
"1391",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,1,21,"short","3",3,NA,1,"haux","session 2 in 2 days"
"1392",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,1,22,"short","2",2,NA,1,"haux","session 2 in 2 days"
"1393",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,1,23,"short","3",3,NA,1,"haux","session 2 in 2 days"
"1394",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,1,24,"short","1",1,NA,1,"haux","session 2 in 2 days"
"1395",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,2,25,"medium","2",3,NA,0,"haux","session 2 in 2 days"
"1396",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,2,26,"medium","3",3,NA,1,"haux","session 2 in 2 days"
"1397",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,2,27,"medium","3",3,NA,1,"haux","session 2 in 2 days"
"1398",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,2,28,"medium","1",2,NA,0,"haux","session 2 in 2 days"
"1399",20180420,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,2,29,"medium","2",2,NA,1,"haux","session 2 in 2 days"
"1400",20180423,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,2,30,"medium","1",1,NA,1,"haux","session 2 in 2 days"
"1401",20180423,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,3,31,"long","3",3,NA,1,"haux","session 2 in 2 days"
"1402",20180423,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,3,32,"long","1",1,NA,1,"haux","session 2 in 2 days"
"1403",20180423,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,3,33,"long","2",3,NA,0,"haux","session 2 in 2 days"
"1404",20180423,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,3,34,"long","2",2,NA,1,"haux","session 2 in 2 days"
"1405",20180423,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,3,35,"long","1",3,NA,0,"haux","session 2 in 2 days"
"1406",20180423,"sweetwaters","chimpanzee","akela_swe",30,20,"yes",80,"single",2,3,36,"long","3",3,NA,1,"haux","session 2 in 2 days"
"1407",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,1,1,"short","2",2,NA,1,"haux","session 2 in 2 days"
"1408",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,1,2,"short","3",3,NA,1,"haux","session 2 in 2 days"
"1409",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,1,3,"short","3",3,NA,1,"haux","session 2 in 2 days"
"1410",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,1,4,"short","1",1,NA,1,"haux","session 2 in 2 days"
"1411",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,1,5,"short","2",2,NA,1,"haux","session 2 in 2 days"
"1412",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,1,6,"short","1",2,NA,0,"haux","session 2 in 2 days"
"1413",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,2,7,"long","1",1,NA,1,"haux","session 2 in 2 days"
"1414",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,2,8,"long","3",3,NA,1,"haux","session 2 in 2 days"
"1415",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,2,9,"long","2",2,NA,1,"haux","session 2 in 2 days"
"1416",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,2,10,"long","3",3,NA,1,"haux","session 2 in 2 days"
"1417",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,2,11,"long","1",1,NA,1,"haux","session 2 in 2 days"
"1418",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,2,12,"long","2",2,NA,1,"haux","session 2 in 2 days"
"1419",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,3,13,"medium","2",2,NA,1,"haux","session 2 in 2 days"
"1420",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,3,14,"medium","1",1,NA,1,"haux","session 2 in 2 days"
"1421",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,3,15,"medium","3",3,NA,1,"haux","session 2 in 2 days"
"1422",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,3,16,"medium","3",3,NA,1,"haux","session 2 in 2 days"
"1423",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,3,17,"medium","2",2,NA,1,"haux","session 2 in 2 days"
"1424",20180420,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",1,3,18,"medium","1",1,NA,1,"haux","session 2 in 2 days"
"1425",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,1,19,"long","3",3,NA,1,"haux","session 2 in 2 days"
"1426",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,1,20,"long","1",1,NA,1,"haux","session 2 in 2 days"
"1427",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,1,21,"long","1",1,NA,1,"haux","session 2 in 2 days"
"1428",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,1,22,"long","2",2,NA,1,"haux","session 2 in 2 days"
"1429",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,1,23,"long","3",3,NA,1,"haux","session 2 in 2 days"
"1430",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,1,24,"long","2",2,NA,1,"haux","session 2 in 2 days"
"1431",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,2,25,"short","1",1,NA,1,"haux","session 2 in 2 days"
"1432",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,2,26,"short","2",2,NA,1,"haux","session 2 in 2 days"
"1433",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,2,27,"short","2",2,NA,1,"haux","session 2 in 2 days"
"1434",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,2,28,"short","1",1,NA,1,"haux","session 2 in 2 days"
"1435",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,2,29,"short","3",3,NA,1,"haux","session 2 in 2 days"
"1436",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,2,30,"short","3",3,NA,1,"haux","session 2 in 2 days"
"1437",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,3,31,"medium","2",2,NA,1,"haux","session 2 in 2 days"
"1438",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,3,32,"medium","3",3,NA,1,"haux","session 2 in 2 days"
"1439",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,3,33,"medium","3",3,NA,1,"haux","session 2 in 2 days"
"1440",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,3,34,"medium","1",1,NA,1,"haux","session 2 in 2 days"
"1441",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,3,35,"medium","2",2,NA,1,"haux","session 2 in 2 days"
"1442",20180422,"sweetwaters","chimpanzee","amizero_swe",29,20,"yes",80,"single",2,3,36,"medium","1",1,NA,1,"haux","session 2 in 2 days"
"1443",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,1,1,"short","1",1,NA,1,"haux",""
"1444",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,1,2,"short","2",2,NA,1,"haux",""
"1445",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,1,3,"short","3",3,NA,1,"haux",""
"1446",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,1,4,"short","2",2,NA,1,"haux",""
"1447",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,1,5,"short","3",3,NA,1,"haux",""
"1448",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,1,6,"short","1",1,NA,1,"haux",""
"1449",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,2,7,"medium","3",3,NA,1,"haux",""
"1450",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,2,8,"medium","1",1,NA,1,"haux",""
"1451",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,2,9,"medium","2",2,NA,1,"haux",""
"1452",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,2,10,"medium","2",2,NA,1,"haux",""
"1453",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,2,11,"medium","1",2,NA,0,"haux",""
"1454",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,2,12,"medium","3",3,NA,1,"haux",""
"1455",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,3,13,"long","1",1,NA,1,"haux",""
"1456",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,3,14,"long","3",3,NA,1,"haux",""
"1457",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,3,15,"long","2",2,NA,1,"haux",""
"1458",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,3,16,"long","3",2,NA,0,"haux",""
"1459",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,3,17,"long","1",1,NA,1,"haux",""
"1460",20180416,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",1,3,18,"long","2",3,NA,0,"haux",""
"1461",20180424,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",2,1,19,"long","2",2,NA,1,"haux",""
"1462",20180424,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",2,1,20,"long","3",2,NA,0,"haux",""
"1463",20180424,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",2,1,21,"long","1",2,NA,0,"haux",""
"1464",20180424,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",2,1,22,"long","1",2,NA,0,"haux",""
"1465",20180424,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",2,1,23,"long","2",2,NA,1,"haux",""
"1466",20180424,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",2,1,24,"long","3",3,NA,1,"haux",""
"1467",20180424,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",2,2,25,"medium","3",3,NA,1,"haux",""
"1468",20180424,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",2,2,26,"medium","1",1,NA,1,"haux",""
"1469",20180424,"sweetwaters","chimpanzee","dufa_swe",27,20,"yes",80,"single",2,2,27,"medium","2",2,NA,1,"haux",""
